t,S,energy,utility,avg_A,entropy_A,eta,lambda,gate_topk,malicious_count
210,0.998122955903148,19.463928158453875,0.9008033151108786,0.003041238774758418,6.916543807638305,0.06,0.022,1,4
211,0.9980712161882779,20.918598750656223,0.8934782224349967,0.003268531054790035,7.129869807537387,0.06,0.022,1,4
212,0.998344926770113,20.00905249126643,0.8982996643137808,0.0031264144517603796,7.0373023171044675,0.06,0.022,1,4
213,0.9982392503098768,19.874513457610185,0.8988666830218259,0.0031053927277515914,7.007520659220621,0.06,0.022,1,4
214,0.9981051239568395,19.457630965072827,0.9008169691314754,0.0030402548382926294,7.04285966238209,0.06,0.022,1,4
215,0.9983296441465453,19.278525247350313,0.9019370179097937,0.003012269569898486,7.050247019866503,0.06,0.022,1,4
216,0.9977838395076024,20.307264248038834,0.8962475182674082,0.0031730100387560678,7.168234236417971,0.06,0.022,1,4
217,0.998057361961093,19.162324217548054,0.9022457408733526,0.0029941131589918835,7.070918685709061,0.06,0.022,1,4
218,0.9981152165273633,19.315702001881792,0.9015367065179544,0.00301807843779403,7.118033159046448,0.06,0.022,1,4
219,0.9985259398650723,20.058770832436714,0.8982320857028887,0.0031341829425682367,7.2029644128572725,0.06,0.022,1,4
220,0.9984626382439811,18.03399810585146,0.9082926477147237,0.0028178122040392905,7.019192146454414,0.06,0.034,1,4
221,0.9985856181947609,17.973516219985157,0.9087180370948351,0.002808361909372681,7.067877702876848,0.06,0.034,1,4
222,0.9981127449912599,18.259605872825688,0.9068147156271315,0.0028530634176290137,7.1660780647360784,0.06,0.034,1,4
223,0.997893300996166,17.61919558355516,0.9097973230783902,0.002752999309930494,7.089516286709968,0.06,0.034,1,4
224,0.9979409401982079,18.525292368049147,0.9053144783579622,0.0028945769325076794,7.274619637935224,0.06,0.034,1,4
225,0.9978329724693298,17.85293156869828,0.9085683146258383,0.0027895205576091067,7.250942745646182,0.06,0.034,1,4
226,0.9985875887905292,19.07450192037311,0.9032150791886637,0.0029803909250582985,7.398885283663262,0.06,0.034,1,4
227,0.9988309806478467,16.70384778269088,0.9153117417343923,0.0026099762160454497,7.161686464201871,0.06,0.034,1,4
228,0.99839428794753,17.763395999363993,0.9095773079507101,0.002775530624900624,7.31428631897811,0.06,0.034,1,4
229,0.9979225270386434,17.980571410561325,0.9080196699858367,0.002809464282900207,7.37483119085198,0.06,0.034,1,4
230,0.9983649029077929,17.31205990647981,0.9118046033753938,0.0027050093603874703,7.34731031986894,0.06,0.034,1,4
231,0.9983418549643007,17.267005530230556,0.912006827313148,0.0026979696140985244,7.392753372644136,0.06,0.034,1,4
232,0.9980761653510464,16.08738564509169,0.9176392371255879,0.0025136540070455765,7.237320346332784,0.06,0.034,1,4
233,0.9981530254987199,16.760232428408393,0.9143518633566778,0.0026187863169388117,7.364429091736806,0.06,0.034,1,4
234,0.9982961062844292,18.216672750880754,0.9072127425300255,0.002846355117325118,7.537766524910543,0.06,0.034,1,4
235,0.9980800743295954,17.4490118360224,0.9108350151494834,0.0027264080993785,7.49523076437123,0.06,0.034,1,4
236,0.9984739351862841,17.504485183168242,0.9109515092704429,0.002735075809870038,7.505109934186391,0.06,0.034,1,4
237,0.9979789476847071,15.305399749933947,0.9214519489350373,0.0023914687109271794,7.297893354481863,0.06,0.034,1,4
238,0.9982853654472311,16.170269656744917,0.9174340171635065,0.0025266046338663934,7.431912395442314,0.06,0.034,1,4
239,0.9977197027052457,16.834002928490563,0.9135496880627929,0.0026303129575766505,7.549319036550169,0.06,0.034,1,4
240,0.9979411331260133,15.999449948991384,0.9179438833810564,0.002499914054529904,7.425634546587413,0.06,0.046,1,4
241,0.9978607003800015,16.536615830081434,0.9151776212295943,0.002583846223450224,7.559410829897722,0.06,0.046,1,4
242,0.9979512935510907,14.894399766991983,0.9234792947161308,0.0023272499635924974,7.4430987636611485,0.06,0.046,1,4
243,0.9980820262403957,16.109280239766466,0.9175356250415634,0.0025170750374635103,7.619198723752303,0.06,0.046,1,4
244,0.9984490021261072,13.752686961723708,0.9296855673174886,0.002148857337769329,7.4103987857401705,0.06,0.046,1,4
245,0.9977727604095089,14.621147782012903,0.9246670214994444,0.002284554340939516,7.537531794115104,0.06,0.046,1,4
246,0.9981229572692972,15.586395216979449,0.9201909811844,0.002435374252653039,7.67295293319138,0.06,0.046,1,4
247,0.9981763744882014,14.664687729469122,0.9248529358408558,0.0022913574577295504,7.586972677154245,0.06,0.046,1,4
248,0.9980957833394251,14.477724916898401,0.925707158754933,0.0022621445182653753,7.6435187981370944,0.06,0.046,1,4
249,0.9984771539390815,14.543782870340106,0.925758239587381,0.0022724660734906414,7.702020722569047,0.06,0.046,1,4
250,0.9982685207377344,15.498453114838963,0.9207762551635396,0.0024216332991935877,7.726413990081211,0.06,0.046,1,4
251,0.9975676936043573,15.621153898707774,0.9194619241108184,0.0024408052966730896,7.764348116805815,0.06,0.046,1,4
252,0.9974988779212209,14.151418071524613,0.9267417875635979,0.0022111590736757208,7.679561610490744,0.06,0.046,1,4
253,0.9981767304812552,13.42215743302182,0.9310659433161461,0.0020972120989096593,7.611353240471198,0.06,0.046,1,4
254,0.9982850118007075,13.788219786386213,0.9293439128687764,0.002154409341622846,7.720333171463177,0.06,0.046,1,4
255,0.9982959104652722,13.9500048500311,0.9285458862151167,0.0021796882578173594,7.756540160702703,0.06,0.046,1,4
256,0.9978058045394113,15.13748894698477,0.9221183598044874,0.0023652326479663703,7.897401158686181,0.06,0.046,1,4
257,0.9977466504202777,13.103228581079636,0.9322305075148795,0.002047379465793693,7.669232175117911,0.06,0.046,1,4
258,0.9981316153714598,13.139381429242679,0.9324347082252464,0.002053028348319169,7.753234400085029,0.06,0.046,1,4
259,0.9982016683940607,15.220338520941205,0.9220999757893547,0.002378177893897063,7.902058713438545,0.06,0.046,1,4
260,0.9982223912367872,12.715785517164592,0.9346434636509643,0.0019868414870569677,7.764446788059208,0.06,0.057999999999999996,1,4
261,0.9978752741164381,14.262270406405202,0.9265639220844121,0.002228479751000813,7.871589054650364,0.06,0.057999999999999996,1,4
262,0.9979987961311853,14.139423270036154,0.9273016797810045,0.0022092848859431493,7.914821395683923,0.06,0.057999999999999996,1,4
263,0.9984761234720867,13.22900389868984,0.9323311039786375,0.0020670318591702874,7.8590712218124175,0.06,0.057999999999999996,1,4
264,0.9981268606055081,14.083606954429914,0.9277088258333586,0.002200563586629674,8.007531726487525,0.06,0.057999999999999996,1,4
265,0.9977016597460295,14.406232123247108,0.9256704991297939,0.002250973769257361,8.016475358469208,0.06,0.057999999999999996,1,4
266,0.9979607071289599,13.93145154816528,0.9283034493881335,0.002176789304400825,7.952338089253798,0.06,0.057999999999999996,1,4
267,0.9977264969577052,13.76878967873763,0.9288825485640171,0.002151373387302755,7.98579439989131,0.06,0.057999999999999996,1,4
268,0.9982091836579868,12.995692352312098,0.9332307218964263,0.002030576930048765,7.9586474888348455,0.06,0.057999999999999996,1,4
269,0.9980641643662683,11.785301316846935,0.9391376577820336,0.0018414533307573337,7.890110188479875,0.06,0.057999999999999996,1,4
270,0.998003388630761,13.616628845573477,0.9299202444028936,0.0021275982571208555,8.031926445283101,0.06,0.057999999999999996,1,4
271,0.9976705591905939,12.985034158965156,0.9327453883957681,0.0020289115873383056,8.025802498439171,0.06,0.057999999999999996,1,4
272,0.998118211293787,13.03469013286945,0.9329447606294398,0.0020366703332608516,8.040225949143867,0.06,0.057999999999999996,1,4
273,0.9982303337023148,13.651733636785709,0.9299716655183863,0.002133083380747767,8.108673615360523,0.06,0.057999999999999996,1,4
274,0.9982996723028607,12.183347190099411,0.9373829363523636,0.001903647998453033,8.036525082093135,0.06,0.057999999999999996,1,4
275,0.9984238457455001,13.158048868363718,0.9326336014036816,0.0020559451356818308,8.088477958399178,0.06,0.057999999999999996,1,4
276,0.998436347214555,10.795047924465923,0.9444611075922253,0.0016867262381978004,7.935836931005008,0.06,0.057999999999999996,1,4
277,0.9985888108002753,12.71157236531083,0.9350309489737212,0.0019861831820798172,8.036578352624431,0.06,0.057999999999999996,1,4
278,0.9980003581327818,13.435498523825233,0.9308228655136556,0.0020992966443476925,8.15482718445519,0.06,0.057999999999999996,1,4
279,0.9984321949154419,13.193825989036132,0.9324630649702612,0.0020615353107868955,8.096807977758143,0.06,0.057999999999999996,1,4
280,0.9981252506909938,12.567385360524947,0.935288323888369,0.001963653962582023,8.073543075686375,0.06,0.06999999999999999,1,4
281,0.9981512795175083,10.807503507742151,0.9441137619787975,0.0016886724230847111,7.974895161528817,0.06,0.06999999999999999,1,4
282,0.998347484433655,12.15362473679841,0.9375793607496629,0.0018990038651247516,8.087348212903109,0.06,0.06999999999999999,1,4
283,0.997985773166617,12.202101234373815,0.9369752669947479,0.0019065783178709085,8.143230104982278,0.06,0.06999999999999999,1,4
284,0.998014791856464,12.084433804368775,0.9375926228346202,0.001888192781932621,8.105692336442042,0.06,0.06999999999999999,1,4
285,0.9984050247803844,11.050750770314,0.9431512709288143,0.0017266798078615624,8.083813290051946,0.06,0.06999999999999999,1,4
286,0.9982628616441421,12.314322844230244,0.9366912474229909,0.0019241129444109756,8.130333200504717,0.06,0.06999999999999999,1,4
287,0.9988687287819445,11.810726753302475,0.9398150950154321,0.0018454260552035117,8.11226893105594,0.06,0.06999999999999999,1,4
288,0.9987756871101483,11.138900045535905,0.9430811868824688,0.0017404531321149853,8.117105266786188,0.06,0.06999999999999999,1,4
289,0.9986822251452901,12.462332224097914,0.9363705640248006,0.001947239410015299,8.166795691940456,0.06,0.06999999999999999,1,4
290,0.9986067848859809,11.177719854010622,0.9427181856159278,0.0017465187271891597,8.170880572955216,0.06,0.06999999999999999,1,4
291,0.9982321839818439,11.096281451552304,0.9427507767240824,0.0017337939768050476,8.119450789726113,0.06,0.06999999999999999,1,4
292,0.9979549491798995,9.5486377032415,0.950211760663692,0.0014919746411314844,8.04488365464089,0.06,0.06999999999999999,1,4
293,0.9984837334398379,11.932040865067481,0.9388235291145005,0.0018643813851667939,8.229322132839997,0.06,0.06999999999999999,1,4
294,0.9982500406340955,12.185226297128839,0.9373239091484513,0.001903941608926381,8.20194003963648,0.06,0.06999999999999999,1,4
295,0.9982545953134765,11.266955129610093,0.941919819665426,0.001760461739001577,8.225599567349956,0.06,0.06999999999999999,1,4
296,0.99827551350392,11.58475608001816,0.9403517331038291,0.0018101181375028376,8.215759618883038,0.06,0.06999999999999999,1,4
297,0.9981765464515618,12.268813470572415,0.9368324790986997,0.0019170021047769398,8.277769512010366,0.06,0.06999999999999999,1,4
298,0.9980423642010003,11.522535598466572,0.9404296862086675,0.0018003961872604017,8.136919923032552,0.06,0.06999999999999999,1,4
299,0.9977866302155951,12.6994829064075,0.9342892156835576,0.001984294204126172,8.287203695044848,0.06,0.06999999999999999,1,4
300,0.9976942080176328,11.101823087444455,0.9421850925804105,0.0017346598574131962,8.146398538569452,0.06,0.08199999999999999,1,4
301,0.9981161801175523,12.128021175864053,0.9374760742382321,0.0018950033087287582,8.297758371267907,0.06,0.08199999999999999,1,4
302,0.998126033171936,11.57151544419925,0.9402684559509398,0.0018080492881561328,8.25370608677523,0.06,0.08199999999999999,1,4
303,0.9984407757646253,11.262721274315512,0.9421271693930477,0.0017598001991117986,8.238833945551773,0.06,0.08199999999999999,1,4
304,0.9986603179974192,10.407338698189296,0.9466236245064726,0.0016261466715920775,8.184146367527465,0.06,0.08199999999999999,1,4
305,0.9987581151380932,10.913528388426755,0.9441904731959594,0.0017052388106916804,8.202893410266228,0.06,0.08199999999999999,1,4
306,0.9985831641806381,11.35641554918807,0.9418010864346977,0.0017744399295606358,8.287820429993271,0.06,0.08199999999999999,1,4
307,0.9983186657413625,11.049442272301425,0.9430714543798554,0.0017264753550470977,8.268618756384187,0.06,0.08199999999999999,1,4
308,0.9979860207660071,10.69288244536664,0.9445216085391739,0.0016707628820885375,8.234013164799972,0.06,0.08199999999999999,1,4
309,0.998074074379235,11.99775178582166,0.9380853154501267,0.0018746487165346342,8.271174538344741,0.06,0.08199999999999999,1,4
310,0.998064762019407,12.188274179825012,0.9371233911202819,0.0019044178405976581,8.340297777975959,0.06,0.08199999999999999,1,4
311,0.9979827903742685,10.65156615036464,0.9447249596224453,0.001664307210994475,8.212612466386375,0.06,0.08199999999999999,1,4
312,0.9980029327821536,10.90782125009216,0.9434638265316928,0.0017043470703269,8.29773992539622,0.06,0.08199999999999999,1,4
313,0.9980562127851149,10.635070819141308,0.9448808586894084,0.0016617298154908294,8.245867852502357,0.06,0.08199999999999999,1,4
314,0.9986236379306033,11.24762121045936,0.9423855318783064,0.001757440814134275,8.273328435631102,0.06,0.08199999999999999,1,4
315,0.9984423290971715,10.93056517039291,0.9437895032452069,0.0017079008078738922,8.298157855608492,0.06,0.08199999999999999,1,4
316,0.9979339510037658,11.134183860785381,0.9422630316998389,0.0017397162282477157,8.27225040667272,0.06,0.08199999999999999,1,4
317,0.9979892108551024,10.684510657394844,0.9445666575681282,0.0016694547902179444,8.205724338627245,0.06,0.08199999999999999,1,4
318,0.9984250625200507,11.777538180534776,0.9395373716173768,0.0018402403407085587,8.350240315386342,0.06,0.08199999999999999,1,4
319,0.9986154472023624,9.599415130083724,0.9506183715519437,0.001499908614075582,8.227096541730505,0.06,0.08199999999999999,1,4
320,0.9985491131123083,11.490433686726885,0.9410969446786739,0.0017953802635510758,8.289680613182197,0.06,0.09399999999999999,1,4
321,0.9987626705482232,10.971675141056664,0.9439042948429399,0.0017143242407901037,8.269941574934833,0.06,0.09399999999999999,1,4
322,0.9984359849698292,10.022171365906603,0.9483251281402962,0.0015659642759229067,8.263051134609666,0.06,0.09399999999999999,1,4
323,0.9985323056133496,10.171245333513376,0.9476760789457828,0.001589257083361465,8.253721622269165,0.06,0.09399999999999999,1,4
324,0.9982997978855402,9.075928771979093,0.9529201540256448,0.0014181138706217333,8.16656636528863,0.06,0.09399999999999999,1,4
325,0.9986578216213489,9.027783910328258,0.9535189020697076,0.0014105912359887905,8.237619381467425,0.06,0.09399999999999999,1,4
326,0.9985899543692405,10.57445049283363,0.9457177019050723,0.0016522578895052547,8.349386093353454,0.06,0.09399999999999999,1,4
327,0.998225328277831,10.815779675914268,0.9441464298982596,0.0016899655743616044,8.31619509298941,0.06,0.09399999999999999,1,4
328,0.9984568528614924,10.189586032126872,0.9475089227008581,0.0015921228175198238,8.304301185992585,0.06,0.09399999999999999,1,4
329,0.9982536371302511,10.73129968434908,0.9445971387085057,0.0016767655756795437,8.315059989720611,0.06,0.09399999999999999,1,4
330,0.9978398480509908,10.320935764454475,0.9462351692287184,0.0016126462131960118,8.292941359306576,0.06,0.09399999999999999,1,4
331,0.9978258502507386,11.543572035758698,0.9401079900719451,0.0018036831305872966,8.394947672487817,0.06,0.09399999999999999,1,4
332,0.9983519830564712,10.713744826953302,0.9447832589217047,0.0016740226292114536,8.314601951775673,0.06,0.09399999999999999,1,4
333,0.9982828153160525,10.491026938696761,0.9458276806225686,0.001639222959171369,8.274828666846352,0.06,0.09399999999999999,1,4
334,0.9978341066427977,10.854144787596567,0.9435633827048149,0.0016959601230619637,8.312941050716333,0.06,0.09399999999999999,1,4
335,0.9981112067781026,10.63582671393593,0.944932073208423,0.0016618479240524892,8.317831831903826,0.06,0.09399999999999999,1,4
336,0.9981069169715392,12.129154173942704,0.9374611461018256,0.0018951803396785474,8.375161141349125,0.06,0.09399999999999999,1,4
337,0.9982250867515552,11.27419420379103,0.9418541157326,0.0017615928443423484,8.336584141345915,0.06,0.09399999999999999,1,4
338,0.9984502787978392,11.208240002416456,0.942409078785757,0.0017512875003775712,8.347807212196958,0.06,0.09399999999999999,1,4
339,0.9981617812367845,10.6413730678239,0.944954915897665,0.0016627145418474842,8.33381789972246,0.06,0.09399999999999999,1,4
340,0.9981212198916304,10.671117525794669,0.9447656322626571,0.001667362113405417,8.33378433570934,0.06,0.10599999999999998,1,4
341,0.997769883333838,9.624686935989702,0.9496464486538895,0.001503857333748391,8.22135721435442,0.06,0.10599999999999998,1,4
342,0.9983726178863513,11.565089647468177,0.9405471696490104,0.0018070452574169026,8.356898074255145,0.06,0.10599999999999998,1,4
343,0.9978396044562887,11.331655148519047,0.9411813287136935,0.0017705711169561011,8.290300865389407,0.06,0.10599999999999998,1,4
344,0.998269843126043,11.61737865955146,0.9401829498282858,0.0018152154155549156,8.286669386337921,0.06,0.10599999999999998,1,4
345,0.9981207986341539,9.94687330718687,0.9483864320982196,0.0015541989542479484,8.28163483930144,0.06,0.10599999999999998,1,4
346,0.9980874504687179,10.158369669246257,0.9472956021224866,0.0015872452608197277,8.336205559397758,0.06,0.10599999999999998,1,4
347,0.9984532158508382,10.598647208620527,0.9454599798077357,0.0016560386263469572,8.322734076806686,0.06,0.10599999999999998,1,4
348,0.9980288666949114,10.766692096996088,0.9441954062099309,0.0016822956401556389,8.353592791485635,0.06,0.10599999999999998,1,4
349,0.9982117317771643,10.868697172994018,0.9438682459121942,0.0016982339332803154,8.336934293356027,0.06,0.10599999999999998,1,4
350,0.9978870365902378,12.922478141069837,0.9332746458848886,0.002019137209542162,8.407458985706967,0.06,0.10599999999999998,1,4
351,0.9980987678386766,10.261951059486902,0.946789012541242,0.0016034298530448285,8.28781997579865,0.06,0.10599999999999998,1,4
352,0.9984329660403714,10.223980185512666,0.947313065112808,0.001597496903986354,8.360441715395199,0.06,0.10599999999999998,1,4
353,0.9980852259763411,10.607924369425994,0.9450456041292111,0.0016574881827228116,8.392363464162955,0.06,0.10599999999999998,1,4
354,0.9982924099071706,10.280770314477198,0.9468885583347846,0.0016063703616370623,8.325990836983994,0.06,0.10599999999999998,1,4
355,0.9981249097868696,10.67597460240904,0.9447450367748245,0.0016681210316264125,8.405579062551887,0.06,0.10599999999999998,1,4
356,0.9981741079198154,11.70726935872419,0.9396377611261945,0.0018292608373006547,8.411482833430865,0.06,0.10599999999999998,1,4
357,0.9985534766442258,10.541404997450357,0.945846451656974,0.0016470945308516183,8.3443642958797,0.06,0.10599999999999998,1,4
358,0.9989264243467418,10.529100793294457,0.9462809203802696,0.001645171998952259,8.383607864982515,0.06,0.10599999999999998,1,4
359,0.9986621634204594,10.969968533532361,0.9438123207527976,0.0017140575833644314,8.37350759083191,0.06,0.10599999999999998,1,4
360,0.9989038110733924,10.517531312564284,0.946316154510571,0.0016433642675881693,8.353515540375632,0.06,0.11799999999999998,1,4
361,0.9989597469391095,9.299491935144943,0.9524622872633848,0.0014530456148663972,8.321780023540864,0.06,0.11799999999999998,1,4
362,0.9986848985382096,10.618001557046451,0.9455948907529774,0.001659062743288508,8.382800628716998,0.06,0.11799999999999998,1,4
363,0.9981838498498242,10.229629188795965,0.9470357039058444,0.0015983795607493695,8.24042247571024,0.06,0.11799999999999998,1,4
364,0.9983113425608185,10.740175769356686,0.9446104637140351,0.0016781524639619821,8.419976912888202,0.06,0.11799999999999998,1,4
365,0.9980683550802896,10.812495816277174,0.9440058759989037,0.0016894524712933083,8.410501630201345,0.06,0.11799999999999998,1,4
366,0.998510657795666,9.357944415315071,0.9517209357190906,0.0014621788148929799,8.317901663697139,0.06,0.11799999999999998,1,4
367,0.9984831890454103,10.551865039245676,0.945723863849182,0.001648728912382137,8.386525270553658,0.06,0.11799999999999998,1,4
368,0.9981913741861637,10.312134913968311,0.9466306996163221,0.0016112710803075486,8.422082247495469,0.06,0.11799999999999998,1,4
369,0.9984485651032787,9.64772871125389,0.9502099215470092,0.0015074576111334204,8.388823645112517,0.06,0.11799999999999998,1,4
370,0.99800763803512,10.486523182406026,0.9455750221230899,0.0016385192472509417,8.35521925478837,0.06,0.11799999999999998,1,4
371,0.998187905190766,11.199098950167679,0.9421924104399275,0.0017498592109637,8.390531027233397,0.06,0.11799999999999998,1,4
372,0.9983139188670098,11.700214505851264,0.9398128463377535,0.00182815851653926,8.372258793415291,0.06,0.11799999999999998,1,4
373,0.9981332209419734,9.685604757389056,0.9497051971550281,0.00151337574334204,8.27821034317941,0.06,0.11799999999999998,1,4
374,0.997864676248048,11.657741554391578,0.93957596847609,0.001821522117873684,8.407230212327715,0.06,0.11799999999999998,1,4
375,0.9979239206616103,10.012590650423862,0.947860967409491,0.0015644672891287285,8.335061703364973,0.06,0.11799999999999998,1,4
376,0.9981984455817771,11.423371757343904,0.9410815867950575,0.001784901837084985,8.373165292795818,0.06,0.11799999999999998,1,4
377,0.9982789573682372,11.311920296525898,0.9417193558856077,0.0017674875463321714,8.37085193766552,0.06,0.11799999999999998,1,4
378,0.9984592709913213,11.146300542059908,0.9427277682810217,0.0017416094596968607,8.350772780451742,0.06,0.11799999999999998,1,4
379,0.9982054127315274,11.16856605928541,0.9423625824351004,0.0017450884467633454,8.39655081426676,0.06,0.11799999999999998,1,4
380,0.9983132625561847,10.904886571391176,0.9437888296992288,0.0017038885267798712,8.392533056797431,0.06,0.12999999999999998,1,4
381,0.9983529110835885,9.818380329411287,0.949261009436532,0.0015341219264705136,8.34697912113985,0.06,0.12999999999999998,1,4
382,0.9982115957754589,11.122834985556603,0.942597420847676,0.0017379429664932191,8.356667791046753,0.06,0.12999999999999998,1,4
383,0.9978528568602539,8.864827710120327,0.9535287183096524,0.001385129329706301,8.34176548137948,0.06,0.12999999999999998,1,4
384,0.9983984317771739,11.376540731993263,0.9415157281172076,0.0017775844893739472,8.433424658552944,0.06,0.12999999999999998,1,4
385,0.9983973950398035,10.71047698549199,0.9448450101123436,0.0016735120289831235,8.331936569104105,0.06,0.12999999999999998,1,4
386,0.9978532245442031,10.768783442819164,0.9440093073301072,0.0016826224129404942,8.377022645892296,0.06,0.12999999999999998,1,4
387,0.99826041096927,11.055228397362862,0.9429842689824557,0.0017273794370879472,8.365342857735229,0.06,0.12999999999999998,1,4
388,0.998457944420081,11.114540189223435,0.9428852434739637,0.0017366469045661617,8.321363621923304,0.06,0.12999999999999998,1,4
389,0.998106706292618,11.283332198083645,0.9416900453021998,0.0017630206559505696,8.433350241233361,0.06,0.12999999999999998,1,4
390,0.9981269573140863,10.023115860574997,0.9480113780112113,0.0015661118532148432,8.271796668971303,0.06,0.12999999999999998,1,4
391,0.9981783127498994,9.354385427450447,0.9514063856126472,0.0014616227230391324,8.35863070047176,0.06,0.12999999999999998,1,4
392,0.9981334690597717,10.144908685078292,0.9474089256343803,0.0015851419820434832,8.360262494733952,0.06,0.12999999999999998,1,4
393,0.9977575190774896,11.601038847936454,0.9397523248378072,0.001812662319990071,8.435985806684004,0.06,0.12999999999999998,1,4
394,0.9983110686263451,10.092781899758684,0.9478471591275517,0.0015769971718372943,8.382923462604747,0.06,0.12999999999999998,1,4
395,0.9985994363855826,10.285718608504183,0.9471708433430617,0.0016071435325787787,8.416917993016565,0.06,0.12999999999999998,1,4
396,0.9983766378436013,11.407174078160509,0.9413407674527987,0.0017823709497125795,8.409457810356283,0.06,0.12999999999999998,1,4
397,0.9980705318373285,8.589713038786789,0.9551219666433945,0.0013421426623104358,8.343986597098617,0.06,0.12999999999999998,1,4
398,0.9980240453680373,11.875151851993456,0.93864828610807,0.0018554924768739774,8.381219211744984,0.06,0.12999999999999998,1,4
399,0.9978233764738955,10.541489205474274,0.9451159304465242,0.0016471076883553554,8.364899491966563,0.06,0.12999999999999998,1,4
